Name,Number,Inning,Bowler,Unable to finish,Notes,Match
Match_50_Innings_1_Over_1,1,Match_50_Innings_1,Melissa Morton,No,5/1 score this over,Match_50
Match_50_Innings_1_Over_2,2,Match_50_Innings_1,Isabel Kelley,No,1/4 score this over,Match_50
Match_50_Innings_1_Over_3,3,Match_50_Innings_1,Isabel Kelley,No,4/0 score this over,Match_50
Match_50_Innings_1_Over_4,4,Match_50_Innings_1,Melissa Morton,No,11/0 score this over,Match_50
Match_50_Innings_1_Over_5,5,Match_50_Innings_1,Ellen Huff,No,8/3 score this over,Match_50
Match_50_Innings_1_Over_6_UTF,6,Match_50_Innings_1,Melissa Morton,Yes,3/2 score this over,Match_50
Match_50_Innings_1_Over_6_Completed,6,Match_50_Innings_1,David Lee,No,5/0 score this over,Match_50
Match_50_Innings_1_Over_7,7,Match_50_Innings_1,David Lee,No,2/0 score this over,Match_50
Match_50_Innings_1_Over_8,8,Match_50_Innings_1,Ellen Huff,No,3/0 score this over,Match_50
Match_50_Innings_1_Over_9_UTF,9,Match_50_Innings_1,Ellen Huff,Yes,6/0 score this over,Match_50
Match_50_Innings_1_Over_9_Completed,9,Match_50_Innings_1,Melissa Morton,No,11/0 score this over,Match_50
Match_50_Innings_1_Over_10,10,Match_50_Innings_1,Ellen Huff,No,1/0 score this over,Match_50
Match_50_Innings_1_Over_11,11,Match_50_Innings_1,Michael Morales,No,2/0 score this over,Match_50
Match_50_Innings_1_Over_12,12,Match_50_Innings_1,David Lee,No,7/0 score this over,Match_50
Match_50_Innings_1_Over_13,13,Match_50_Innings_1,David Lee,No,1/0 score this over,Match_50
Match_50_Innings_1_Over_14,14,Match_50_Innings_1,Ellen Huff,No,25/0 score this over,Match_50
Match_50_Innings_1_Over_15,15,Match_50_Innings_1,Isabel Kelley,No,5/0 score this over,Match_50
Match_50_Innings_1_Over_16_UTF,16,Match_50_Innings_1,Melissa Morton,Yes,0/0 score this over,Match_50
Match_50_Innings_1_Over_16_Completed,16,Match_50_Innings_1,Michael Morales,No,1/0 score this over,Match_50
Match_50_Innings_1_Over_17,17,Match_50_Innings_1,Ellen Huff,No,21/0 score this over,Match_50
Match_50_Innings_1_Over_18,18,Match_50_Innings_1,Michael Morales,No,2/0 score this over,Match_50
Match_50_Innings_1_Over_19,19,Match_50_Innings_1,Michael Morales,No,36/0 score this over,Match_50
Match_50_Innings_1_Over_20,20,Match_50_Innings_1,Michael Morales,No,6/0 score this over,Match_50
Match_50_Innings_2_Over_1,1,Match_50_Innings_2,Isaac Woods,No,6/2 score this over,Match_50
Match_50_Innings_2_Over_2,2,Match_50_Innings_2,Brian Roy,No,2/0 score this over,Match_50
Match_50_Innings_2_Over_3,3,Match_50_Innings_2,Brian Roy,No,1/0 score this over,Match_50
Match_50_Innings_2_Over_4,4,Match_50_Innings_2,Amanda Thomas,No,7/2 score this over,Match_50
Match_50_Innings_2_Over_5,5,Match_50_Innings_2,Amanda Thomas,No,2/0 score this over,Match_50
Match_50_Innings_2_Over_6,6,Match_50_Innings_2,Brian Roy,No,2/0 score this over,Match_50
Match_50_Innings_2_Over_7,7,Match_50_Innings_2,Brian Roy,No,7/0 score this over,Match_50
Match_50_Innings_2_Over_8,8,Match_50_Innings_2,Isaac Woods,No,2/0 score this over,Match_50
Match_50_Innings_2_Over_9,9,Match_50_Innings_2,Isaac Woods,No,7/0 score this over,Match_50
Match_50_Innings_2_Over_10,10,Match_50_Innings_2,Amanda Thomas,No,2/0 score this over,Match_50
Match_50_Innings_2_Over_11,11,Match_50_Innings_2,Amanda Thomas,No,11/0 score this over,Match_50
Match_50_Innings_2_Over_12,12,Match_50_Innings_2,Amanda Thomas,No,11/0 score this over,Match_50
Match_50_Innings_2_Over_13,13,Match_50_Innings_2,Amanda Thomas,No,1/0 score this over,Match_50
Match_50_Innings_2_Over_14,14,Match_50_Innings_2,Amanda Thomas,No,4/0 score this over,Match_50
Match_50_Innings_2_Over_15,15,Match_50_Innings_2,Robert Rodriguez,No,9/0 score this over,Match_50
Match_50_Innings_2_Over_16,16,Match_50_Innings_2,Amanda Thomas,No,9/0 score this over,Match_50
Match_50_Innings_2_Over_17,17,Match_50_Innings_2,Robert Rodriguez,No,21/0 score this over,Match_50
Match_50_Innings_2_Over_18,18,Match_50_Innings_2,Dustin Vasquez,No,5/0 score this over,Match_50
Match_50_Innings_2_Over_19,19,Match_50_Innings_2,Amanda Thomas,No,7/0 score this over,Match_50
Match_50_Innings_2_Over_20,20,Match_50_Innings_2,Robert Rodriguez,No,11/0 score this over,Match_50
Match_51_Innings_1_Over_1,1,Match_51_Innings_1,Brian Roy,No,2/5 score this over,Match_51
Match_51_Innings_1_Over_2,2,Match_51_Innings_1,Brian Roy,No,3/4 score this over,Match_51
Match_51_Innings_1_Over_3_UTF,3,Match_51_Innings_1,Isaac Woods,Yes,0/1 score this over,Match_51
Match_51_Innings_1_Over_3_Completed,3,Match_51_Innings_1,Robert Rodriguez,No,1/0 score this over,Match_51
Match_51_Innings_1_Over_4,4,Match_51_Innings_1,Isaac Woods,No,3/0 score this over,Match_51
Match_51_Innings_1_Over_5,5,Match_51_Innings_1,Robert Rodriguez,No,20/0 score this over,Match_51
Match_51_Innings_1_Over_6,6,Match_51_Innings_1,Isaac Woods,No,16/0 score this over,Match_51
Match_51_Innings_1_Over_7,7,Match_51_Innings_1,Amanda Thomas,No,6/0 score this over,Match_51
Match_51_Innings_1_Over_8,8,Match_51_Innings_1,Isaac Woods,No,14/0 score this over,Match_51
Match_51_Innings_1_Over_9,9,Match_51_Innings_1,Amanda Thomas,No,40/0 score this over,Match_51
Match_51_Innings_1_Over_10_UTF,10,Match_51_Innings_1,Amanda Thomas,Yes,0/0 score this over,Match_51
Match_51_Innings_1_Over_10_Completed,10,Match_51_Innings_1,Brian Roy,No,1/0 score this over,Match_51
Match_51_Innings_1_Over_11,11,Match_51_Innings_1,Robert Rodriguez,No,7/0 score this over,Match_51
Match_51_Innings_1_Over_12,12,Match_51_Innings_1,Robert Rodriguez,No,4/0 score this over,Match_51
Match_51_Innings_1_Over_13,13,Match_51_Innings_1,Dustin Vasquez,No,6/0 score this over,Match_51
Match_51_Innings_1_Over_14,14,Match_51_Innings_1,Amanda Thomas,No,2/0 score this over,Match_51
Match_51_Innings_1_Over_15,15,Match_51_Innings_1,Dustin Vasquez,No,24/0 score this over,Match_51
Match_51_Innings_1_Over_16,16,Match_51_Innings_1,Robert Rodriguez,No,6/0 score this over,Match_51
Match_51_Innings_1_Over_17,17,Match_51_Innings_1,Brian Roy,No,13/0 score this over,Match_51
Match_51_Innings_1_Over_18,18,Match_51_Innings_1,Isaac Woods,No,29/0 score this over,Match_51
Match_51_Innings_1_Over_19,19,Match_51_Innings_1,Isaac Woods,No,7/0 score this over,Match_51
Match_51_Innings_1_Over_20,20,Match_51_Innings_1,Amanda Thomas,No,3/0 score this over,Match_51
Match_51_Innings_2_Over_1,1,Match_51_Innings_2,Gregory Hernandez,No,11/4 score this over,Match_51
Match_51_Innings_2_Over_2,2,Match_51_Innings_2,Eddie Welch,No,5/1 score this over,Match_51
Match_51_Innings_2_Over_3,3,Match_51_Innings_2,Kenneth Padilla,No,21/0 score this over,Match_51
Match_51_Innings_2_Over_4_UTF,4,Match_51_Innings_2,Eddie Welch,Yes,6/0 score this over,Match_51
Match_51_Innings_2_Over_4_Completed,4,Match_51_Innings_2,Tabitha Becker,No,11/0 score this over,Match_51
Match_51_Innings_2_Over_5,5,Match_51_Innings_2,Patricia Curtis,No,18/0 score this over,Match_51
Match_51_Innings_2_Over_6,6,Match_51_Innings_2,Gregory Hernandez,No,3/0 score this over,Match_51
Match_51_Innings_2_Over_7,7,Match_51_Innings_2,Kenneth Padilla,No,4/0 score this over,Match_51
Match_51_Innings_2_Over_8,8,Match_51_Innings_2,Gregory Hernandez,No,11/0 score this over,Match_51
Match_51_Innings_2_Over_9_UTF,9,Match_51_Innings_2,Gregory Hernandez,Yes,2/0 score this over,Match_51
Match_51_Innings_2_Over_9_Completed,9,Match_51_Innings_2,Patricia Curtis,No,3/0 score this over,Match_51
Match_51_Innings_2_Over_10,10,Match_51_Innings_2,Kenneth Padilla,No,16/0 score this over,Match_51
Match_51_Innings_2_Over_11,11,Match_51_Innings_2,Patricia Curtis,No,11/0 score this over,Match_51
Match_51_Innings_2_Over_12,12,Match_51_Innings_2,Tabitha Becker,No,15/0 score this over,Match_51
Match_51_Innings_2_Over_13,13,Match_51_Innings_2,Tabitha Becker,No,5/0 score this over,Match_51
Match_51_Innings_2_Over_14,14,Match_51_Innings_2,Eddie Welch,No,9/0 score this over,Match_51
Match_51_Innings_2_Over_15,15,Match_51_Innings_2,Gregory Hernandez,No,6/0 score this over,Match_51
Match_51_Innings_2_Over_16,16,Match_51_Innings_2,Gregory Hernandez,No,6/0 score this over,Match_51
Match_51_Innings_2_Over_17,17,Match_51_Innings_2,Tabitha Becker,No,9/0 score this over,Match_51
Match_51_Innings_2_Over_18,18,Match_51_Innings_2,Tabitha Becker,No,4/0 score this over,Match_51
Match_51_Innings_2_Over_19,19,Match_51_Innings_2,Eddie Welch,No,12/0 score this over,Match_51
Match_51_Innings_2_Over_20,20,Match_51_Innings_2,Gregory Hernandez,No,21/0 score this over,Match_51
Match_52_Innings_1_Over_1,1,Match_52_Innings_1,Isabel Kelley,No,13/5 score this over,Match_52
Match_52_Innings_1_Over_2_UTF,2,Match_52_Innings_1,Isabel Kelley,Yes,1/0 score this over,Match_52
Match_52_Innings_1_Over_2_Completed,2,Match_52_Innings_1,Michael Morales,No,2/1 score this over,Match_52
Match_52_Innings_1_Over_3,3,Match_52_Innings_1,Michael Morales,No,6/0 score this over,Match_52
Match_52_Innings_1_Over_4,4,Match_52_Innings_1,Melissa Morton,No,14/0 score this over,Match_52
Match_52_Innings_1_Over_5,5,Match_52_Innings_1,Michael Morales,No,9/0 score this over,Match_52
Match_52_Innings_1_Over_6,6,Match_52_Innings_1,Melissa Morton,No,10/0 score this over,Match_52
Match_52_Innings_1_Over_7,7,Match_52_Innings_1,Ellen Huff,No,1/3 score this over,Match_52
Match_52_Innings_1_Over_8,8,Match_52_Innings_1,Ellen Huff,No,12/0 score this over,Match_52
Match_52_Innings_1_Over_9,9,Match_52_Innings_1,Isabel Kelley,No,3/0 score this over,Match_52
Match_52_Innings_1_Over_10,10,Match_52_Innings_1,Melissa Morton,No,15/0 score this over,Match_52
Match_52_Innings_1_Over_11,11,Match_52_Innings_1,Isabel Kelley,No,2/0 score this over,Match_52
Match_52_Innings_1_Over_12,12,Match_52_Innings_1,David Lee,No,4/0 score this over,Match_52
Match_52_Innings_1_Over_13,13,Match_52_Innings_1,Isabel Kelley,No,3/0 score this over,Match_52
Match_52_Innings_1_Over_14,14,Match_52_Innings_1,Isabel Kelley,No,13/0 score this over,Match_52
Match_52_Innings_1_Over_15,15,Match_52_Innings_1,David Lee,No,30/0 score this over,Match_52
Match_52_Innings_1_Over_16,16,Match_52_Innings_1,David Lee,No,11/0 score this over,Match_52
Match_52_Innings_1_Over_17,17,Match_52_Innings_1,Ellen Huff,No,9/0 score this over,Match_52
Match_52_Innings_1_Over_18,18,Match_52_Innings_1,Melissa Morton,No,2/0 score this over,Match_52
Match_52_Innings_1_Over_19,19,Match_52_Innings_1,Melissa Morton,No,15/0 score this over,Match_52
Match_52_Innings_1_Over_20,20,Match_52_Innings_1,David Lee,No,36/0 score this over,Match_52
Match_52_Innings_2_Over_1,1,Match_52_Innings_2,Patricia Curtis,No,2/0 score this over,Match_52
Match_52_Innings_2_Over_2,2,Match_52_Innings_2,Kenneth Padilla,No,10/0 score this over,Match_52
Match_52_Innings_2_Over_3,3,Match_52_Innings_2,Gregory Hernandez,No,12/1 score this over,Match_52
Match_52_Innings_2_Over_4,4,Match_52_Innings_2,Patricia Curtis,No,1/0 score this over,Match_52
Match_52_Innings_2_Over_5_UTF,5,Match_52_Innings_2,Tabitha Becker,Yes,9/0 score this over,Match_52
Match_52_Innings_2_Over_5_Completed,5,Match_52_Innings_2,Patricia Curtis,No,18/0 score this over,Match_52
Match_52_Innings_2_Over_6,6,Match_52_Innings_2,Gregory Hernandez,No,6/0 score this over,Match_52
Match_52_Innings_2_Over_7,7,Match_52_Innings_2,Patricia Curtis,No,12/0 score this over,Match_52
Match_52_Innings_2_Over_8,8,Match_52_Innings_2,Eddie Welch,No,3/0 score this over,Match_52
Match_52_Innings_2_Over_9,9,Match_52_Innings_2,Eddie Welch,No,7/0 score this over,Match_52
Match_52_Innings_2_Over_10,10,Match_52_Innings_2,Gregory Hernandez,No,2/0 score this over,Match_52
Match_52_Innings_2_Over_11_UTF,11,Match_52_Innings_2,Gregory Hernandez,Yes,6/0 score this over,Match_52
Match_52_Innings_2_Over_11_Completed,11,Match_52_Innings_2,Kenneth Padilla,No,12/0 score this over,Match_52
Match_52_Innings_2_Over_12,12,Match_52_Innings_2,Eddie Welch,No,6/0 score this over,Match_52
Match_52_Innings_2_Over_13,13,Match_52_Innings_2,Eddie Welch,No,1/0 score this over,Match_52
Match_52_Innings_2_Over_14,14,Match_52_Innings_2,Eddie Welch,No,1/0 score this over,Match_52
Match_52_Innings_2_Over_15,15,Match_52_Innings_2,Tabitha Becker,No,11/0 score this over,Match_52
Match_52_Innings_2_Over_16,16,Match_52_Innings_2,Gregory Hernandez,No,10/0 score this over,Match_52
Match_52_Innings_2_Over_17_UTF,17,Match_52_Innings_2,Patricia Curtis,Yes,5/0 score this over,Match_52
Match_52_Innings_2_Over_17_Completed,17,Match_52_Innings_2,Gregory Hernandez,No,10/0 score this over,Match_52
Match_52_Innings_2_Over_18,18,Match_52_Innings_2,Eddie Welch,No,22/0 score this over,Match_52
Match_52_Innings_2_Over_19,19,Match_52_Innings_2,Eddie Welch,No,1/0 score this over,Match_52
Match_52_Innings_2_Over_20,20,Match_52_Innings_2,Tabitha Becker,No,6/0 score this over,Match_52
Match_53_Innings_1_Over_1,1,Match_53_Innings_1,Joanne Espinoza,No,8/1 score this over,Match_53
Match_53_Innings_1_Over_2,2,Match_53_Innings_1,Edwin Lynch,No,5/2 score this over,Match_53
Match_53_Innings_1_Over_3,3,Match_53_Innings_1,Sherri Salazar,No,3/3 score this over,Match_53
Match_53_Innings_1_Over_4,4,Match_53_Innings_1,Raymond Moore,No,2/1 score this over,Match_53
Match_53_Innings_1_Over_5_UTF,5,Match_53_Innings_1,Charles Gregory,Yes,0/1 score this over,Match_53
Match_53_Innings_1_Over_5_Completed,5,Match_53_Innings_1,Edwin Lynch,No,1/0 score this over,Match_53
Match_53_Innings_1_Over_6,6,Match_53_Innings_1,Charles Gregory,No,7/1 score this over,Match_53
Match_53_Innings_1_Over_7,7,Match_53_Innings_1,Charles Gregory,No,10/0 score this over,Match_53
Match_53_Innings_1_Over_8,8,Match_53_Innings_1,Raymond Moore,No,29/0 score this over,Match_53
Match_53_Innings_1_Over_9,9,Match_53_Innings_1,Raymond Moore,No,3/0 score this over,Match_53
Match_53_Innings_1_Over_10,10,Match_53_Innings_1,Sherri Salazar,No,21/0 score this over,Match_53
Match_53_Innings_1_Over_11,11,Match_53_Innings_1,Edwin Lynch,No,5/0 score this over,Match_53
Match_53_Innings_1_Over_12,12,Match_53_Innings_1,Charles Gregory,No,6/0 score this over,Match_53
Match_53_Innings_1_Over_13,13,Match_53_Innings_1,Sherri Salazar,No,7/0 score this over,Match_53
Match_53_Innings_1_Over_14,14,Match_53_Innings_1,Joanne Espinoza,No,1/0 score this over,Match_53
Match_53_Innings_1_Over_15,15,Match_53_Innings_1,Edwin Lynch,No,4/0 score this over,Match_53
Match_53_Innings_1_Over_16,16,Match_53_Innings_1,Edwin Lynch,No,6/0 score this over,Match_53
Match_53_Innings_1_Over_17,17,Match_53_Innings_1,Edwin Lynch,No,6/0 score this over,Match_53
Match_53_Innings_1_Over_18,18,Match_53_Innings_1,Joanne Espinoza,No,3/0 score this over,Match_53
Match_53_Innings_1_Over_19,19,Match_53_Innings_1,Joanne Espinoza,No,3/0 score this over,Match_53
Match_53_Innings_1_Over_20,20,Match_53_Innings_1,Edwin Lynch,No,6/0 score this over,Match_53
Match_53_Innings_2_Over_1,1,Match_53_Innings_2,Robert Rodriguez,No,3/2 score this over,Match_53
Match_53_Innings_2_Over_2,2,Match_53_Innings_2,Robert Rodriguez,No,7/0 score this over,Match_53
Match_53_Innings_2_Over_3,3,Match_53_Innings_2,Robert Rodriguez,No,2/2 score this over,Match_53
Match_53_Innings_2_Over_4,4,Match_53_Innings_2,Amanda Thomas,No,6/2 score this over,Match_53
Match_53_Innings_2_Over_5,5,Match_53_Innings_2,Brian Roy,No,2/0 score this over,Match_53
Match_53_Innings_2_Over_6,6,Match_53_Innings_2,Amanda Thomas,No,4/0 score this over,Match_53
Match_53_Innings_2_Over_7,7,Match_53_Innings_2,Dustin Vasquez,No,9/0 score this over,Match_53
Match_53_Innings_2_Over_8,8,Match_53_Innings_2,Dustin Vasquez,No,4/0 score this over,Match_53
Match_53_Innings_2_Over_9,9,Match_53_Innings_2,Dustin Vasquez,No,1/0 score this over,Match_53
Match_53_Innings_2_Over_10,10,Match_53_Innings_2,Robert Rodriguez,No,3/0 score this over,Match_53
Match_53_Innings_2_Over_11,11,Match_53_Innings_2,Dustin Vasquez,No,6/0 score this over,Match_53
Match_53_Innings_2_Over_12,12,Match_53_Innings_2,Brian Roy,No,5/0 score this over,Match_53
Match_53_Innings_2_Over_13,13,Match_53_Innings_2,Isaac Woods,No,7/0 score this over,Match_53
Match_53_Innings_2_Over_14,14,Match_53_Innings_2,Brian Roy,No,3/0 score this over,Match_53
Match_53_Innings_2_Over_15,15,Match_53_Innings_2,Brian Roy,No,14/0 score this over,Match_53
Match_53_Innings_2_Over_16,16,Match_53_Innings_2,Brian Roy,No,8/0 score this over,Match_53
Match_53_Innings_2_Over_17,17,Match_53_Innings_2,Isaac Woods,No,4/0 score this over,Match_53
Match_53_Innings_2_Over_18,18,Match_53_Innings_2,Robert Rodriguez,No,5/0 score this over,Match_53
Match_53_Innings_2_Over_19,19,Match_53_Innings_2,Dustin Vasquez,No,4/0 score this over,Match_53
Match_53_Innings_2_Over_20,20,Match_53_Innings_2,Dustin Vasquez,No,8/0 score this over,Match_53
Match_54_Innings_1_Over_1,1,Match_54_Innings_1,David Fletcher,No,2/4 score this over,Match_54
Match_54_Innings_1_Over_2,2,Match_54_Innings_1,Rhonda Johnson,No,11/4 score this over,Match_54
Match_54_Innings_1_Over_3,3,Match_54_Innings_1,Rhonda Johnson,No,2/2 score this over,Match_54
Match_54_Innings_1_Over_4,4,Match_54_Innings_1,Johnny Moore,No,7/0 score this over,Match_54
Match_54_Innings_1_Over_5,5,Match_54_Innings_1,Johnny Moore,No,12/0 score this over,Match_54
Match_54_Innings_1_Over_6,6,Match_54_Innings_1,Johnny Moore,No,19/0 score this over,Match_54
Match_54_Innings_1_Over_7,7,Match_54_Innings_1,David Fletcher,No,5/0 score this over,Match_54
Match_54_Innings_1_Over_8,8,Match_54_Innings_1,Jeanette Hampton,No,15/0 score this over,Match_54
Match_54_Innings_1_Over_9,9,Match_54_Innings_1,David Fletcher,No,13/0 score this over,Match_54
Match_54_Innings_1_Over_10,10,Match_54_Innings_1,Jeanette Hampton,No,16/0 score this over,Match_54
Match_54_Innings_1_Over_11,11,Match_54_Innings_1,Johnny Moore,No,5/0 score this over,Match_54
Match_54_Innings_1_Over_12,12,Match_54_Innings_1,Johnny Moore,No,2/0 score this over,Match_54
Match_54_Innings_1_Over_13,13,Match_54_Innings_1,Connie Hernandez,No,5/0 score this over,Match_54
Match_54_Innings_1_Over_14_UTF,14,Match_54_Innings_1,Connie Hernandez,Yes,4/0 score this over,Match_54
Match_54_Innings_1_Over_14_Completed,14,Match_54_Innings_1,Rhonda Johnson,No,8/0 score this over,Match_54
Match_54_Innings_1_Over_15,15,Match_54_Innings_1,Jeanette Hampton,No,20/0 score this over,Match_54
Match_54_Innings_1_Over_16,16,Match_54_Innings_1,Johnny Moore,No,1/0 score this over,Match_54
Match_54_Innings_1_Over_17,17,Match_54_Innings_1,Connie Hernandez,No,18/0 score this over,Match_54
Match_54_Innings_1_Over_18,18,Match_54_Innings_1,David Fletcher,No,8/0 score this over,Match_54
Match_54_Innings_1_Over_19,19,Match_54_Innings_1,David Fletcher,No,1/0 score this over,Match_54
Match_54_Innings_1_Over_20,20,Match_54_Innings_1,Connie Hernandez,No,4/0 score this over,Match_54
Match_54_Innings_2_Over_1,1,Match_54_Innings_2,Tracey Williams,No,4/0 score this over,Match_54
Match_54_Innings_2_Over_2,2,Match_54_Innings_2,Lori Brown,No,22/5 score this over,Match_54
Match_54_Innings_2_Over_3,3,Match_54_Innings_2,Angela Torres,No,7/1 score this over,Match_54
Match_54_Innings_2_Over_4_UTF,4,Match_54_Innings_2,Angela Torres,Yes,5/0 score this over,Match_54
Match_54_Innings_2_Over_4_Completed,4,Match_54_Innings_2,James Robertson,No,9/0 score this over,Match_54
Match_54_Innings_2_Over_5,5,Match_54_Innings_2,Tracey Williams,No,3/0 score this over,Match_54
Match_54_Innings_2_Over_6,6,Match_54_Innings_2,Tracey Williams,No,3/0 score this over,Match_54
Match_54_Innings_2_Over_7,7,Match_54_Innings_2,Philip Rose,No,4/0 score this over,Match_54
