Name,Number,Over,Batsman,Result,Runs,Dismissal Type,Dismissal Fielder,Notes,Innings,Match,Bowler
Match_44_Innings_1_Over_11_Delivery_2,2,Match_44_Innings_1_Over_11,Angela Torres,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Megan Cunningham
Match_44_Innings_1_Over_11_Delivery_3,3,Match_44_Innings_1_Over_11,Angela Torres,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Megan Cunningham
Match_44_Innings_1_Over_11_Delivery_4,4,Match_44_Innings_1_Over_11,Angela Torres,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Megan Cunningham
Match_44_Innings_1_Over_11_Delivery_5,5,Match_44_Innings_1_Over_11,Angela Torres,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Megan Cunningham
Match_44_Innings_1_Over_11_Delivery_6,6,Match_44_Innings_1_Over_11,Angela Torres,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Megan Cunningham
Match_44_Innings_1_Over_12_Delivery_1,1,Match_44_Innings_1_Over_12,Angela Torres,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Megan Cunningham
Match_44_Innings_1_Over_12_Delivery_2,2,Match_44_Innings_1_Over_12,Angela Torres,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Megan Cunningham
Match_44_Innings_1_Over_12_Delivery_3,3,Match_44_Innings_1_Over_12,Angela Torres,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_1,Match_44,Megan Cunningham
Match_44_Innings_1_Over_12_Delivery_4,4,Match_44_Innings_1_Over_12,Angela Torres,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Megan Cunningham
Match_44_Innings_1_Over_12_Delivery_5,5,Match_44_Innings_1_Over_12,Angela Torres,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Megan Cunningham
Match_44_Innings_1_Over_12_Delivery_6,6,Match_44_Innings_1_Over_12,Angela Torres,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Megan Cunningham
Match_44_Innings_1_Over_13_Delivery_1,1,Match_44_Innings_1_Over_13,Angela Torres,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Megan Cunningham
Match_44_Innings_1_Over_13_Delivery_2,2,Match_44_Innings_1_Over_13,Angela Torres,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Megan Cunningham
Match_44_Innings_1_Over_13_Delivery_3,3,Match_44_Innings_1_Over_13,Angela Torres,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Megan Cunningham
Match_44_Innings_1_Over_13_Delivery_4,4,Match_44_Innings_1_Over_13,Angela Torres,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Megan Cunningham
Match_44_Innings_1_Over_13_Delivery_5,5,Match_44_Innings_1_Over_13,Angela Torres,Runs,2,,,2 runs this delivery,Match_44_Innings_1,Match_44,Megan Cunningham
Match_44_Innings_1_Over_13_Delivery_6,6,Match_44_Innings_1_Over_13,Angela Torres,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Megan Cunningham
Match_44_Innings_1_Over_14_Delivery_1,1,Match_44_Innings_1_Over_14,Brenda Wu,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Victoria Jacobs
Match_44_Innings_1_Over_14_Delivery_2,2,Match_44_Innings_1_Over_14,Brenda Wu,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Victoria Jacobs
Match_44_Innings_1_Over_14_Delivery_3,3,Match_44_Innings_1_Over_14,Brenda Wu,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Victoria Jacobs
Match_44_Innings_1_Over_14_Delivery_4,4,Match_44_Innings_1_Over_14,Brenda Wu,Runs,3,,,3 runs this delivery,Match_44_Innings_1,Match_44,Victoria Jacobs
Match_44_Innings_1_Over_14_Delivery_5,5,Match_44_Innings_1_Over_14,Brenda Wu,Runs,5,,,5 runs this delivery,Match_44_Innings_1,Match_44,Victoria Jacobs
Match_44_Innings_1_Over_14_Delivery_6,6,Match_44_Innings_1_Over_14,Brenda Wu,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Victoria Jacobs
Match_44_Innings_1_Over_15_Delivery_1,1,Match_44_Innings_1_Over_15,Brenda Wu,Runs,2,,,2 runs this delivery,Match_44_Innings_1,Match_44,Megan Cunningham
Match_44_Innings_1_Over_15_Delivery_2,2,Match_44_Innings_1_Over_15,Brenda Wu,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Megan Cunningham
Match_44_Innings_1_Over_15_Delivery_3,3,Match_44_Innings_1_Over_15,Brenda Wu,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Megan Cunningham
Match_44_Innings_1_Over_15_Delivery_4,4,Match_44_Innings_1_Over_15,Brenda Wu,Runs,2,,,2 runs this delivery,Match_44_Innings_1,Match_44,Megan Cunningham
Match_44_Innings_1_Over_15_Delivery_5,5,Match_44_Innings_1_Over_15,Brenda Wu,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Megan Cunningham
Match_44_Innings_1_Over_15_Delivery_6,6,Match_44_Innings_1_Over_15,Brenda Wu,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Megan Cunningham
Match_44_Innings_1_Over_16_Delivery_1,1,Match_44_Innings_1_Over_16,Brenda Wu,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Alexandria Thompson
Match_44_Innings_1_Over_16_Delivery_2,2,Match_44_Innings_1_Over_16,Brenda Wu,Runs,2,,,2 runs this delivery,Match_44_Innings_1,Match_44,Alexandria Thompson
Match_44_Innings_1_Over_16_Delivery_3,3,Match_44_Innings_1_Over_16,Brenda Wu,Runs,5,,,5 runs this delivery,Match_44_Innings_1,Match_44,Alexandria Thompson
Match_44_Innings_1_Over_16_Delivery_4,4,Match_44_Innings_1_Over_16,Brenda Wu,Runs,10,,,10 runs this delivery,Match_44_Innings_1,Match_44,Alexandria Thompson
Match_44_Innings_1_Over_16_Delivery_5,5,Match_44_Innings_1_Over_16,Brenda Wu,Runs,2,,,2 runs this delivery,Match_44_Innings_1,Match_44,Alexandria Thompson
Match_44_Innings_1_Over_16_Delivery_6,6,Match_44_Innings_1_Over_16,Brenda Wu,Runs,5,,,5 runs this delivery,Match_44_Innings_1,Match_44,Alexandria Thompson
Match_44_Innings_1_Over_17_Delivery_1,1,Match_44_Innings_1_Over_17,Brenda Wu,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Christopher Welch
Match_44_Innings_1_Over_17_Delivery_2,2,Match_44_Innings_1_Over_17,Brenda Wu,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_1,Match_44,Christopher Welch
Match_44_Innings_1_Over_17_Delivery_3,3,Match_44_Innings_1_Over_17,Brenda Wu,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_1,Match_44,Christopher Welch
Match_44_Innings_1_Over_17_Delivery_4,4,Match_44_Innings_1_Over_17,Brenda Wu,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_1,Match_44,Christopher Welch
Match_44_Innings_1_Over_17_Delivery_5,5,Match_44_Innings_1_Over_17,Brenda Wu,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_1,Match_44,Christopher Welch
Match_44_Innings_1_Over_17_Delivery_6,6,Match_44_Innings_1_Over_17,Brenda Wu,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_1,Match_44,Christopher Welch
Match_44_Innings_1_Over_18_Delivery_1,1,Match_44_Innings_1_Over_18,Brenda Wu,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Victoria Jacobs
Match_44_Innings_1_Over_18_Delivery_2,2,Match_44_Innings_1_Over_18,Brenda Wu,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Victoria Jacobs
Match_44_Innings_1_Over_18_Delivery_3,3,Match_44_Innings_1_Over_18,Brenda Wu,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Victoria Jacobs
Match_44_Innings_1_Over_18_Delivery_4,4,Match_44_Innings_1_Over_18,Brenda Wu,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Victoria Jacobs
Match_44_Innings_1_Over_18_Delivery_5,5,Match_44_Innings_1_Over_18,Brenda Wu,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Victoria Jacobs
Match_44_Innings_1_Over_18_Delivery_6,6,Match_44_Innings_1_Over_18,Brenda Wu,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Victoria Jacobs
Match_44_Innings_1_Over_19_Delivery_1,1,Match_44_Innings_1_Over_19,Brenda Wu,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Alexandria Thompson
Match_44_Innings_1_Over_19_Delivery_2,2,Match_44_Innings_1_Over_19,Brenda Wu,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Alexandria Thompson
Match_44_Innings_1_Over_19_Delivery_3,3,Match_44_Innings_1_Over_19,Brenda Wu,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_1,Match_44,Alexandria Thompson
Match_44_Innings_1_Over_19_Delivery_4,4,Match_44_Innings_1_Over_19,Brenda Wu,Runs,1,,,1 runs this delivery,Match_44_Innings_1,Match_44,Alexandria Thompson
Match_44_Innings_1_Over_19_Delivery_5,5,Match_44_Innings_1_Over_19,Brenda Wu,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_1,Match_44,Alexandria Thompson
Match_44_Innings_1_Over_19_Delivery_6,6,Match_44_Innings_1_Over_19,Brenda Wu,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_1,Match_44,Alexandria Thompson
Match_44_Innings_1_Over_20_Delivery_1,1,Match_44_Innings_1_Over_20,Brenda Wu,Runs,2,,,2 runs this delivery,Match_44_Innings_1,Match_44,Megan Cunningham
Match_44_Innings_1_Over_20_Delivery_2,2,Match_44_Innings_1_Over_20,Brenda Wu,Runs,3,,,3 runs this delivery,Match_44_Innings_1,Match_44,Megan Cunningham
Match_44_Innings_1_Over_20_Delivery_3,3,Match_44_Innings_1_Over_20,Brenda Wu,Runs,5,,,5 runs this delivery,Match_44_Innings_1,Match_44,Megan Cunningham
Match_44_Innings_1_Over_20_Delivery_4,4,Match_44_Innings_1_Over_20,Brenda Wu,Runs,7,,,7 runs this delivery,Match_44_Innings_1,Match_44,Megan Cunningham
Match_44_Innings_1_Over_20_Delivery_5,5,Match_44_Innings_1_Over_20,Brenda Wu,Runs,4,,,4 runs this delivery,Match_44_Innings_1,Match_44,Megan Cunningham
Match_44_Innings_1_Over_20_Delivery_6,6,Match_44_Innings_1_Over_20,Brenda Wu,Runs,3,,,3 runs this delivery,Match_44_Innings_1,Match_44,Megan Cunningham
Match_44_Innings_2_Over_1_Delivery_1,1,Match_44_Innings_2_Over_1,Leslie Myers,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,Tracey Williams
Match_44_Innings_2_Over_1_Delivery_2,2,Match_44_Innings_2_Over_1,Leslie Myers,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,Tracey Williams
Match_44_Innings_2_Over_1_Delivery_3,3,Match_44_Innings_2_Over_1,Leslie Myers,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,Tracey Williams
Match_44_Innings_2_Over_1_Delivery_4,4,Match_44_Innings_2_Over_1,Leslie Myers,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,Tracey Williams
Match_44_Innings_2_Over_1_Delivery_5,5,Match_44_Innings_2_Over_1,Leslie Myers,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,Tracey Williams
Match_44_Innings_2_Over_1_Delivery_6,6,Match_44_Innings_2_Over_1,Leslie Myers,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,Tracey Williams
Match_44_Innings_2_Over_2_Delivery_1,1,Match_44_Innings_2_Over_2,Leslie Myers,Dismissal,,LBW,,Leslie Myers wicket taken,Match_44_Innings_2,Match_44,Tracey Williams
Match_44_Innings_2_Over_2_Delivery_2,2,Match_44_Innings_2_Over_2,Allen Morales,Dismissal,,Runout,,Allen Morales wicket taken,Match_44_Innings_2,Match_44,Tracey Williams
Match_44_Innings_2_Over_2_Delivery_3,3,Match_44_Innings_2_Over_2,Tiffany Hanson,Runs,14,,,14 runs this delivery,Match_44_Innings_2,Match_44,Tracey Williams
Match_44_Innings_2_Over_2_Delivery_4,4,Match_44_Innings_2_Over_2,Tiffany Hanson,Dismissal,,Runout,,Tiffany Hanson wicket taken,Match_44_Innings_2,Match_44,Tracey Williams
Match_44_Innings_2_Over_2_Delivery_5,5,Match_44_Innings_2_Over_2,Ronald Johnson,Dismissal,,Stumped,Casey Shea,Ronald Johnson wicket taken,Match_44_Innings_2,Match_44,Tracey Williams
Match_44_Innings_2_Over_2_Delivery_6,6,Match_44_Innings_2_Over_2,Steven Holmes,Dismissal,,Runout,,Steven Holmes wicket taken,Match_44_Innings_2,Match_44,Tracey Williams
Match_44_Innings_2_Over_3_UTF_Delivery_1,1,Match_44_Innings_2_Over_3_UTF,Mathew Solis,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_2,Match_44,James Robertson
Match_44_Innings_2_Over_3_UTF_Delivery_2,2,Match_44_Innings_2_Over_3_UTF,Mathew Solis,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,James Robertson
Match_44_Innings_2_Over_3_UTF_Delivery_3,3,Match_44_Innings_2_Over_3_UTF,Mathew Solis,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,James Robertson
Match_44_Innings_2_Over_3_Completed_Delivery_4,4,Match_44_Innings_2_Over_3_Completed,Mathew Solis,Runs,2,,,2 runs this delivery,Match_44_Innings_2,Match_44,Tracey Williams
Match_44_Innings_2_Over_3_Completed_Delivery_5,5,Match_44_Innings_2_Over_3_Completed,Mathew Solis,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,Tracey Williams
Match_44_Innings_2_Over_3_Completed_Delivery_6,6,Match_44_Innings_2_Over_3_Completed,Mathew Solis,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,Tracey Williams
Match_44_Innings_2_Over_4_Delivery_1,1,Match_44_Innings_2_Over_4,Mathew Solis,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,Angela Torres
Match_44_Innings_2_Over_4_Delivery_2,2,Match_44_Innings_2_Over_4,Mathew Solis,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,Angela Torres
Match_44_Innings_2_Over_4_Delivery_3,3,Match_44_Innings_2_Over_4,Mathew Solis,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_2,Match_44,Angela Torres
Match_44_Innings_2_Over_4_Delivery_4,4,Match_44_Innings_2_Over_4,Mathew Solis,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_2,Match_44,Angela Torres
Match_44_Innings_2_Over_4_Delivery_5,5,Match_44_Innings_2_Over_4,Mathew Solis,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,Angela Torres
Match_44_Innings_2_Over_4_Delivery_6,6,Match_44_Innings_2_Over_4,Mathew Solis,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_2,Match_44,Angela Torres
Match_44_Innings_2_Over_5_Delivery_1,1,Match_44_Innings_2_Over_5,Mathew Solis,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_2,Match_44,James Robertson
Match_44_Innings_2_Over_5_Delivery_2,2,Match_44_Innings_2_Over_5,Mathew Solis,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_2,Match_44,James Robertson
Match_44_Innings_2_Over_5_Delivery_3,3,Match_44_Innings_2_Over_5,Mathew Solis,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,James Robertson
Match_44_Innings_2_Over_5_Delivery_4,4,Match_44_Innings_2_Over_5,Mathew Solis,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_2,Match_44,James Robertson
Match_44_Innings_2_Over_5_Delivery_5,5,Match_44_Innings_2_Over_5,Mathew Solis,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,James Robertson
Match_44_Innings_2_Over_5_Delivery_6,6,Match_44_Innings_2_Over_5,Mathew Solis,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,James Robertson
Match_44_Innings_2_Over_6_Delivery_1,1,Match_44_Innings_2_Over_6,Mathew Solis,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,Philip Rose
Match_44_Innings_2_Over_6_Delivery_2,2,Match_44_Innings_2_Over_6,Mathew Solis,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,Philip Rose
Match_44_Innings_2_Over_6_Delivery_3,3,Match_44_Innings_2_Over_6,Mathew Solis,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,Philip Rose
Match_44_Innings_2_Over_6_Delivery_4,4,Match_44_Innings_2_Over_6,Mathew Solis,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,Philip Rose
Match_44_Innings_2_Over_6_Delivery_5,5,Match_44_Innings_2_Over_6,Mathew Solis,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_2,Match_44,Philip Rose
Match_44_Innings_2_Over_6_Delivery_6,6,Match_44_Innings_2_Over_6,Mathew Solis,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,Philip Rose
Match_44_Innings_2_Over_7_Delivery_1,1,Match_44_Innings_2_Over_7,Mathew Solis,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,James Robertson
Match_44_Innings_2_Over_7_Delivery_2,2,Match_44_Innings_2_Over_7,Mathew Solis,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_2,Match_44,James Robertson
Match_44_Innings_2_Over_7_Delivery_3,3,Match_44_Innings_2_Over_7,Mathew Solis,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,James Robertson
Match_44_Innings_2_Over_7_Delivery_4,4,Match_44_Innings_2_Over_7,Mathew Solis,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,James Robertson
Match_44_Innings_2_Over_7_Delivery_5,5,Match_44_Innings_2_Over_7,Mathew Solis,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,James Robertson
Match_44_Innings_2_Over_7_Delivery_6,6,Match_44_Innings_2_Over_7,Mathew Solis,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_2,Match_44,James Robertson
Match_44_Innings_2_Over_8_Delivery_1,1,Match_44_Innings_2_Over_8,Mathew Solis,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,Angela Torres
Match_44_Innings_2_Over_8_Delivery_2,2,Match_44_Innings_2_Over_8,Mathew Solis,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,Angela Torres
Match_44_Innings_2_Over_8_Delivery_3,3,Match_44_Innings_2_Over_8,Mathew Solis,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,Angela Torres
Match_44_Innings_2_Over_8_Delivery_4,4,Match_44_Innings_2_Over_8,Mathew Solis,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,Angela Torres
Match_44_Innings_2_Over_8_Delivery_5,5,Match_44_Innings_2_Over_8,Mathew Solis,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,Angela Torres
Match_44_Innings_2_Over_8_Delivery_6,6,Match_44_Innings_2_Over_8,Mathew Solis,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,Angela Torres
Match_44_Innings_2_Over_9_Delivery_1,1,Match_44_Innings_2_Over_9,Mathew Solis,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_2,Match_44,James Robertson
Match_44_Innings_2_Over_9_Delivery_2,2,Match_44_Innings_2_Over_9,Mathew Solis,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,James Robertson
Match_44_Innings_2_Over_9_Delivery_3,3,Match_44_Innings_2_Over_9,Mathew Solis,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,James Robertson
Match_44_Innings_2_Over_9_Delivery_4,4,Match_44_Innings_2_Over_9,Mathew Solis,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,James Robertson
Match_44_Innings_2_Over_9_Delivery_5,5,Match_44_Innings_2_Over_9,Mathew Solis,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,James Robertson
Match_44_Innings_2_Over_9_Delivery_6,6,Match_44_Innings_2_Over_9,Mathew Solis,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,James Robertson
Match_44_Innings_2_Over_10_Delivery_1,1,Match_44_Innings_2_Over_10,Mathew Solis,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,Angela Torres
Match_44_Innings_2_Over_10_Delivery_2,2,Match_44_Innings_2_Over_10,Mathew Solis,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_2,Match_44,Angela Torres
Match_44_Innings_2_Over_10_Delivery_3,3,Match_44_Innings_2_Over_10,Mathew Solis,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,Angela Torres
Match_44_Innings_2_Over_10_Delivery_4,4,Match_44_Innings_2_Over_10,Mathew Solis,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,Angela Torres
Match_44_Innings_2_Over_10_Delivery_5,5,Match_44_Innings_2_Over_10,Mathew Solis,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,Angela Torres
Match_44_Innings_2_Over_10_Delivery_6,6,Match_44_Innings_2_Over_10,Mathew Solis,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,Angela Torres
Match_44_Innings_2_Over_11_UTF_Delivery_1,1,Match_44_Innings_2_Over_11_UTF,Mathew Solis,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_2,Match_44,Tracey Williams
Match_44_Innings_2_Over_11_UTF_Delivery_2,2,Match_44_Innings_2_Over_11_UTF,Mathew Solis,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_2,Match_44,Tracey Williams
Match_44_Innings_2_Over_11_UTF_Delivery_3,3,Match_44_Innings_2_Over_11_UTF,Mathew Solis,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,Tracey Williams
Match_44_Innings_2_Over_11_Completed_Delivery_4,4,Match_44_Innings_2_Over_11_Completed,Mathew Solis,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_2,Match_44,Lori Brown
Match_44_Innings_2_Over_11_Completed_Delivery_5,5,Match_44_Innings_2_Over_11_Completed,Mathew Solis,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,Lori Brown
Match_44_Innings_2_Over_11_Completed_Delivery_6,6,Match_44_Innings_2_Over_11_Completed,Mathew Solis,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_2,Match_44,Lori Brown
Match_44_Innings_2_Over_12_Delivery_1,1,Match_44_Innings_2_Over_12,Leslie Myers,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,James Robertson
Match_44_Innings_2_Over_12_Delivery_2,2,Match_44_Innings_2_Over_12,Leslie Myers,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,James Robertson
Match_44_Innings_2_Over_12_Delivery_3,3,Match_44_Innings_2_Over_12,Leslie Myers,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,James Robertson
Match_44_Innings_2_Over_12_Delivery_4,4,Match_44_Innings_2_Over_12,Leslie Myers,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_2,Match_44,James Robertson
Match_44_Innings_2_Over_12_Delivery_5,5,Match_44_Innings_2_Over_12,Leslie Myers,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,James Robertson
Match_44_Innings_2_Over_12_Delivery_6,6,Match_44_Innings_2_Over_12,Leslie Myers,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,James Robertson
Match_44_Innings_2_Over_13_Delivery_1,1,Match_44_Innings_2_Over_13,Leslie Myers,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_2,Match_44,James Robertson
Match_44_Innings_2_Over_13_Delivery_2,2,Match_44_Innings_2_Over_13,Leslie Myers,Runs,1,,,1 runs this delivery,Match_44_Innings_2,Match_44,James Robertson
Match_44_Innings_2_Over_13_Delivery_3,3,Match_44_Innings_2_Over_13,Leslie Myers,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_2,Match_44,James Robertson
Match_44_Innings_2_Over_13_Delivery_4,4,Match_44_Innings_2_Over_13,Leslie Myers,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_2,Match_44,James Robertson
Match_44_Innings_2_Over_13_Delivery_5,5,Match_44_Innings_2_Over_13,Leslie Myers,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_2,Match_44,James Robertson
Match_44_Innings_2_Over_13_Delivery_6,6,Match_44_Innings_2_Over_13,Leslie Myers,Dot Ball,0,,,0 runs this delivery,Match_44_Innings_2,Match_44,James Robertson
